0.6348290032671021  0.05  0
0.6347221884839361  0.1  0
0.6348290032671021  0.15000000000000002  0
0.6347221884839361  0.2  0
0.6348290032671021  0.25  0
0.6348290032671021  0.3  0
0.6348290032671021  0.35000000000000003  0
0.6348290032671021  0.4  0
0.6348290032671021  0.45  0
0.6348290032671021  0.5  0
0.6348290032671021  0.55  0
0.6348290032671021  0.6000000000000001  0
0.6348290032671021  0.6500000000000001  0
0.6348290032671021  0.7000000000000001  0
0.6348290032671021  0.7500000000000001  0
0.6348290032671021  0.8  0
0.6348290032671021  0.8500000000000001  0
0.6348290032671021  0.9000000000000001  0
0.6348290032671021  0.9500000000000001  0
0.6885162601626016  0.05  0
0.6885162601626016  0.1  0
0.6885162601626016  0.15000000000000002  0
0.6885162601626016  0.2  0
0.6885162601626016  0.25  0
0.6885162601626016  0.3  0
0.6885162601626016  0.35000000000000003  0
0.6885162601626016  0.4  0
0.6885162601626016  0.45  0
0.6885162601626016  0.5  0
0.6885162601626016  0.55  0
0.6885162601626016  0.6000000000000001  0
0.6885162601626016  0.6500000000000001  0
0.6885162601626016  0.7000000000000001  0
0.6885162601626016  0.7500000000000001  0
0.6885162601626016  0.8  0
0.6885162601626016  0.8500000000000001  0
0.6885162601626016  0.9000000000000001  0
0.6844512195121951  0.9500000000000001  0
0.6807331628303496  0.05  0
0.6807331628303496  0.1  0
0.6807331628303496  0.15000000000000002  0
0.6807331628303496  0.2  0
0.6807331628303496  0.25  0
0.6807331628303496  0.3  0
0.6807331628303496  0.35000000000000003  0
0.6807331628303496  0.4  0
0.6807331628303496  0.45  0
0.6807331628303496  0.5  0
0.6807331628303496  0.55  0
0.6807331628303496  0.6000000000000001  0
0.6807331628303496  0.6500000000000001  0
0.6807331628303496  0.7000000000000001  0
0.6807331628303496  0.7500000000000001  0
0.6807331628303496  0.8  0
0.6807331628303496  0.8500000000000001  0
0.6807331628303496  0.9000000000000001  0
0.6751918158567775  0.9500000000000001  0
0.6688346610409648  0.05  0
0.668655577946409  0.1  0
0.668655577946409  0.15000000000000002  0
0.668655577946409  0.2  0
0.668655577946409  0.25  0
0.668655577946409  0.3  0
0.668655577946409  0.35000000000000003  0
0.668655577946409  0.4  0
0.6567031306363447  0.05  0
0.5091463414634146  0.05  1
0.5034074605451937  0.05  2
0.5014347202295553  0.05  3
0.5007173601147776  0.05  4
0.5005380200860832  0.05  5
0.5  0.05  6
0.5  0.05  7
0.5  0.05  8
0.5  0.05  9
0.6570618106937335  0.1  0
0.5091463414634146  0.1  1
0.5034074605451937  0.1  2
0.5014347202295553  0.1  3
0.5007173601147776  0.1  4
0.5005380200860832  0.1  5
0.5  0.1  6
0.5  0.1  7
0.5  0.1  8
0.5  0.1  9
0.6565237906076502  0.15000000000000002  0
0.6461409933558484  0.025  0
0.6472224641561368  0.05  0
0.6472224641561368  0.07500000000000001  0
0.6472224641561368  0.1  0
0.6472224641561368  0.125  0
0.6472224641561368  0.15  0
0.6472224641561368  0.17500000000000002  0
0.6472224641561368  0.2  0
0.6472224641561368  0.225  0
0.6472224641561368  0.25  0
0.6472224641561368  0.275  0
0.6472224641561368  0.30000000000000004  0
0.6472224641561368  0.32500000000000007  0
0.6472224641561368  0.35000000000000003  0
0.6472224641561368  0.37500000000000006  0
0.6472224641561368  0.4  0
0.6472224641561368  0.42500000000000004  0
0.6472224641561368  0.45000000000000007  0
0.6472224641561368  0.47500000000000003  0
0.6472224641561368  0.5  0
0.5182324840262984  0.0005  0
0.6484895430265118  0.001  0
0.6649710908588301  0.0015  0
0.6529682245026853  0.002  0
0.6628213237502668  0.0025  0
0.6579843477559996  0.003  0
0.6603132621236097  0.0035  0
0.6561928751655302  0.004  0
0.6597758203464689  0.0045000000000000005  0
0.6588800840512342  0.005000000000000001  0
0.659417525828375  0.0055  0
0.6579843477559996  0.006  0
0.6587009367921872  0.006500000000000001  0
0.6597758203464689  0.007000000000000001  0
0.6572677587198118  0.0075  0
0.6588800840512342  0.008  0
0.6576260532379057  0.0085  0
0.6603132621236097  0.009000000000000001  0
0.6578052004969526  0.009500000000000001  0
0.6592383785693281  0.01  0
0.6576260532379057  0.0105  0
0.6597758203464689  0.011000000000000001  0
0.6560137279064833  0.0115  0
0.6588800840512342  0.012  0
0.6581634950150465  0.0125  0
0.6588800840512342  0.013000000000000001  0
0.6578052004969526  0.013500000000000002  0
0.6585217895331403  0.014  0
0.6588800840512342  0.0145  0
0.6576260532379057  0.015000000000000001  0
0.6585217895331403  0.0155  0
0.6587009367921872  0.016  0
0.6592383785693281  0.0165  0
0.6579843477559996  0.017  0
0.6587009367921872  0.0175  0
0.6579843477559996  0.018000000000000002  0
0.659596673087422  0.018500000000000003  0
